idx,acc,lr,batch_size,hl_acts,hl_sizes,decay,bNorm,dropout,reg
950,0.35236114,0.029155800454174242,244,LeakyReLU,213-314-48,0.0,True,False,keras.regularizers.L1L2
951,0.3827236,0.03485241013337045,86,selu,133,0.0,True,False,keras.regularizers.L1L2
952,0.43488234,0.0026373683404708696,119,ReLU,444,0.0,False,True,keras.regularizers.L1L2
953,0.35893476,0.024142059805386796,173,ReLU,188-29,0.0,True,False,None
954,0.17977174,0.04563499769286345,155,ELU,497-67,0.0,False,False,keras.regularizers.L1L2
955,0.38291836,0.04302957392161637,132,ELU,145,0.0,True,False,None
956,0.22840971,0.039182008052345896,133,ELU,309-160,0.0,False,True,keras.regularizers.L1L2
957,0.38172764,0.015083842405562764,53,ELU,100-220,0.0,True,False,None
958,0.38569063,0.04436968193433284,96,ReLU,73,0.0,True,False,keras.regularizers.L1L2
959,0.36763108,0.008902019153670093,111,LeakyReLU,164-336-164,0.0,True,False,keras.regularizers.L1L2
960,0.3585652,0.03214801379762195,230,PReLU,456-367,0.0,True,False,keras.regularizers.L1L2
961,0.38993284,0.015914048349932552,229,ReLU,85-187-127,0.0,True,False,None
962,0.37593076,0.03093654524928618,215,ReLU,36,0.0,True,False,keras.regularizers.L1L2
963,0.361244,0.01247352697959895,237,PReLU,423-111,0.0,True,False,None
964,0.38061696,0.044626123750308666,39,ReLU,284,0.0,True,False,None
965,0.3714236,0.0005836935042839386,191,selu,421-358,0.0,True,False,None
966,0.36575752,0.04033904991794524,202,selu,381-285,0.0,True,False,None
967,0.19912241,0.04917482751207597,220,selu,280,0.0,False,True,None
968,0.18279925,0.020419842413105883,194,LeakyReLU,206-382,0.0,False,True,None
969,0.3832885,0.002378532027320912,69,selu,401-175-163,0.0,True,False,keras.regularizers.L1L2
970,0.40857187,0.0040079044242217424,50,LeakyReLU,109-356,0.0,False,False,None
971,0.36924422,0.011355005865197271,203,ELU,178-198-438,0.0,True,False,None
972,0.2694078,0.03198463905830403,142,ReLU,164-201-395,0.0,False,True,keras.regularizers.L1L2
973,0.38514537,0.018750077946813687,32,ELU,102,0.0,True,False,keras.regularizers.L1L2
974,0.3748687,0.017645445456294418,194,ReLU,122-328,0.0,False,False,None
975,0.19028848,0.04414606442174858,41,selu,495-45-38,0.0,False,True,None
976,0.37107772,0.01932893331645263,161,selu,431-149-97,0.0,True,False,keras.regularizers.L1L2
977,0.15514177,0.0470957465034579,184,ReLU,393,0.0,False,False,None
978,0.22051483,0.048883136139132984,52,LeakyReLU,312-228,0.0,False,True,keras.regularizers.L1L2
979,0.38826495,0.038017499458412964,213,PReLU,218,0.0,True,False,keras.regularizers.L1L2
980,0.376654,0.013494422180648842,92,LeakyReLU,43-212,0.0,True,False,keras.regularizers.L1L2
981,0.4206488,0.006148790937210641,201,ReLU,313-33,0.0,False,True,keras.regularizers.L1L2
982,0.32716268,0.00804152517154394,46,selu,261-210-451,0.0,False,True,keras.regularizers.L1L2
983,0.40781772,0.048148442805402786,233,LeakyReLU,42,0.0,False,True,keras.regularizers.L1L2
984,0.42417356,0.004658991864632467,17,PReLU,79-383,0.0,False,True,keras.regularizers.L1L2
985,0.42806298,0.0008958832616311752,84,selu,341-333-265,0.0,False,True,None
986,0.24101871,0.043657423656200706,221,PReLU,179-428,0.0,False,True,keras.regularizers.L1L2
987,0.401807,0.010245493373356042,109,ELU,116-447,0.0,False,False,None
988,0.37634128,0.021254883087556433,237,ReLU,473-269,0.0,True,False,None
989,0.38125885,0.027646405842848294,30,selu,271-117-499,0.0,True,False,keras.regularizers.L1L2
990,0.22051483,0.04360335014489894,41,ReLU,168-30,0.0,False,True,None
991,0.22051483,0.01867329579078002,221,selu,226-270-254,0.0,False,True,None
992,0.38063976,0.04596395700627298,236,PReLU,448-296,0.0,True,False,keras.regularizers.L1L2
993,0.18388987,0.02930204563398363,26,ELU,390-397-268,0.0,False,True,None
994,0.25856686,0.03236982785016593,231,LeakyReLU,494,0.0,False,True,None
995,0.37495023,0.013424663969024664,67,PReLU,398-120,0.0,True,False,keras.regularizers.L1L2
996,0.40664977,0.003951020846938258,17,PReLU,414-377,0.0,False,False,keras.regularizers.L1L2
997,0.42350164,0.006292131042292582,177,ReLU,457-63,0.0,False,True,keras.regularizers.L1L2
998,0.25900006,0.017846222699573557,220,ELU,288-274-175,0.0,False,True,None
999,0.22051483,0.029654891555949317,34,selu,261-318-42,0.0,False,True,None
