idx,acc,lr,batch_size,hl_acts,hl_sizes,decay,bNorm,dropout,reg
0,0.37134188,0.038554865292411325,20,selu,50-318-199,0.005241906505199363,True,False,None
1,0.22051483,0.04821229849449449,203,LeakyReLU,419-430-122,0.0011377452163135605,False,True,keras.regularizers.L1L2
2,0.38408595,0.00899443350704744,81,ELU,268-140,0.005073230297436497,True,False,None
3,0.20631054,0.026421110541320843,102,ELU,379-60-247,0.0003492506811460494,False,True,None
4,0.42232656,0.002875003736466586,41,ReLU,288-463-206,2.7296565264393057e-05,False,True,None
5,0.38810354,0.02331925123378564,91,PReLU,131-168-366,0.0046631908505904785,False,True,keras.regularizers.L1L2
6,0.18713489,0.042521468577258095,199,ELU,171,0.0020305361499839336,False,False,None
7,0.37834144,0.042520909612455776,144,LeakyReLU,387,0.0058433065372552944,True,False,keras.regularizers.L1L2
8,0.37948573,0.0071016221901999965,177,PReLU,68-77,0.006070055950575112,True,False,None
9,0.35360366,0.020226906930947943,178,PReLU,359-174,0.0040730020642682045,True,False,keras.regularizers.L1L2
10,0.4206099,0.029013224692859076,27,ELU,363-207,0.009340308840939875,False,True,keras.regularizers.L1L2
11,0.42279184,0.013390662007863475,124,LeakyReLU,78-431,0.0026556583401065714,False,True,None
12,0.42707363,0.0381899347337028,170,ELU,196-137,0.009248677765677608,False,True,keras.regularizers.L1L2
13,0.40969664,0.011950447478502841,36,ELU,65-25-286,0.00794348323602931,False,True,keras.regularizers.L1L2
