idx,acc,lr,batch_size,hl_acts,hl_sizes,decay,bNorm,dropout,reg
0,0.3884517,0.0009170048566215378,39,ReLU,324-212,0.00010604029899259759,True,False,keras.regularizers.L1L2
1,0.4388749,0.00041044396923197926,56,ReLU,396-189,4.294847175194616e-05,False,True,None
2,0.43456405,0.0019434511114243059,16,ReLU,496,0.0008444096490880811,False,True,None
3,0.42403793,0.00011781578693649086,61,ReLU,479,0.00013063869781887506,False,False,keras.regularizers.L1L2
4,0.42899483,0.0002518133756437948,45,ReLU,395,0.0008238609842552111,False,True,keras.regularizers.L1L2
5,0.39845747,0.000814958491182804,54,ReLU,109,0.00027585965701797924,True,False,None
6,0.38944393,0.0007350031015167163,76,PReLU,209,0.00023917011247025268,True,False,None
7,0.4169069,0.0015506301832073817,48,ReLU,94-143,0.0005002822004133492,False,False,None
8,0.3989734,0.001465104409035702,18,ReLU,137,0.00037488104359922235,True,False,None
9,0.38887894,0.0002853308872847924,72,ReLU,231-333,0.0001951818808183049,True,False,keras.regularizers.L1L2
10,0.39615017,0.0019154811718263887,35,ReLU,281-493,0.00036757653668679726,True,False,None
11,0.43349347,0.00011573793221911499,23,ReLU,483,0.0008671721550711831,False,True,keras.regularizers.L1L2
12,0.43265706,0.0016343836638755469,31,ReLU,317-79,0.00010228536938509991,False,True,keras.regularizers.L1L2
13,0.3889856,0.00034777690929428196,70,PReLU,312,0.0004255204516470524,True,False,keras.regularizers.L1L2
14,0.41184103,0.0001150163419577035,35,ReLU,101-178,0.0006868304109970027,False,True,None
15,0.36615264,0.0005726654372603062,28,ReLU,86-168,0.000639021064593107,True,False,None
16,0.40516216,1.4462012035656224e-05,15,PReLU,456-286,8.213604049925427e-05,False,True,None
17,0.43583414,0.0009920833153942252,25,ReLU,404,0.00025486591431845483,False,True,None
18,0.43261188,0.00036502356108002854,50,PReLU,432,1.4265322479389165e-05,False,True,keras.regularizers.L1L2
19,0.38805234,0.0007546730241746733,32,PReLU,105,0.0006672148703385586,True,False,None
20,0.3905976,0.0018959611622513146,21,ReLU,299,0.0001295718365097873,True,False,None
21,0.42592674,0.00033550253733384626,12,ReLU,471-333,0.0007568170523093295,False,False,None
22,0.380687,0.0018031084282141311,30,PReLU,298-299,0.0006440192231082049,True,False,keras.regularizers.L1L2
23,0.42530972,0.0016313917080851125,34,ReLU,175-490,0.00012421503793256562,False,True,None
24,0.407928,1.7788076861056324e-05,24,ReLU,280,3.7049034423882856e-05,False,True,None
25,0.39703393,0.0014304580155046116,73,PReLU,275,0.0002570362927374631,True,False,keras.regularizers.L1L2
26,0.38785407,0.0010119306046681125,15,PReLU,241-438,3.798550997728967e-05,True,False,keras.regularizers.L1L2
27,0.43328667,0.0006978767327484649,71,PReLU,123-252,0.0007778765802409025,False,True,keras.regularizers.L1L2
28,0.39044502,0.0018019159870274134,10,PReLU,405,0.0005648293001543386,True,False,keras.regularizers.L1L2
29,0.39832053,0.0011081066956031692,77,ReLU,112,0.00029605486713316385,True,False,None
30,0.43109334,0.00046153991863683366,11,PReLU,85,0.00035918710441329427,False,True,keras.regularizers.L1L2
31,0.43186992,0.001746671747042309,28,PReLU,246-142,0.0007538692522548555,False,True,None
32,0.43164408,0.0005011637546862107,28,ReLU,326,0.000287657194571028,False,True,keras.regularizers.L1L2
33,0.39826718,0.0008379668273639753,24,ReLU,218,0.0005586634524180749,True,False,keras.regularizers.L1L2
34,0.39459953,0.0018900496699600518,37,ReLU,215,0.00025727399191330727,True,False,keras.regularizers.L1L2
35,0.4280752,0.00030556115632123773,50,PReLU,309,0.0007244369450680475,False,False,None
36,0.35029244,1.34529660663818e-05,20,PReLU,463,0.0003055409638338734,True,False,keras.regularizers.L1L2
37,0.4362158,0.00035100783513345823,37,PReLU,345-293,0.0005963795669316587,False,True,keras.regularizers.L1L2
38,0.40165496,0.0016433831351942466,32,ReLU,435-94,0.0006368401272864064,True,False,None
39,0.43109334,0.001573344929493892,39,PReLU,331-66,0.0007675832750555049,False,True,None
40,0.44227493,0.00015069384721492617,32,PReLU,463,0.00032165161252466467,False,True,None
41,0.42826957,0.0015981959119711717,78,ReLU,387,0.0005701151658674622,False,True,keras.regularizers.L1L2
42,0.4317972,0.0005295053751064398,49,ReLU,190,0.00034738181578517125,False,True,None
43,0.42541456,0.001607250595099278,22,PReLU,217,0.00017889789606625295,False,False,None
44,0.3633343,0.000132161922024846,73,ReLU,464-376,0.000497354805226549,True,False,keras.regularizers.L1L2
45,0.4317809,0.00044698599883824834,49,PReLU,409,0.00030827778098453077,False,True,keras.regularizers.L1L2
46,0.4017943,0.0008773574061914864,15,ReLU,176,0.0008930761999988384,True,False,keras.regularizers.L1L2
47,0.4022472,0.0018082834856312394,13,ReLU,430,0.0008761635697136573,True,False,None
48,0.4283525,0.0015908335563664837,13,ReLU,222-483,0.0008428635367755314,False,True,None
49,0.40412253,0.0015373842400407186,10,ReLU,157,0.0001468293900491129,True,False,keras.regularizers.L1L2
