idx,acc,lr,batch_size,hl_acts,hl_sizes,decay,bNorm,dropout,reg
450,0.22051483,0.0429522959177767,125,selu,393-472-321,0.001,False,True,keras.regularizers.L1L2
451,0.3834272,0.03021392457227859,79,LeakyReLU,158-86,0.001,True,False,keras.regularizers.L1L2
452,0.15514177,0.044061555217417114,49,ELU,463,0.001,False,True,None
453,0.37276834,0.019403731476005423,97,selu,318-334-452,0.001,True,False,keras.regularizers.L1L2
454,0.36522704,0.026553888674465786,163,LeakyReLU,86-102,0.001,True,False,None
455,0.28475595,0.047093246846737755,231,ReLU,48-337,0.001,False,True,keras.regularizers.L1L2
456,0.42829645,0.009037828560498262,53,PReLU,438-397,0.001,False,True,keras.regularizers.L1L2
457,0.42673954,0.02329815366319198,50,PReLU,78,0.001,False,True,keras.regularizers.L1L2
458,0.42326868,0.008049747945618002,172,ELU,261-270,0.001,False,True,keras.regularizers.L1L2
459,0.22952874,0.01371868849001769,20,ReLU,250-288-31,0.001,False,True,keras.regularizers.L1L2
460,0.3718187,0.001785927647246055,191,ELU,190,0.001,True,False,None
461,0.259714,0.044890266759685195,256,selu,206-210,0.001,False,True,keras.regularizers.L1L2
462,0.3618218,0.014861638852456095,227,LeakyReLU,319-285-365,0.001,True,False,keras.regularizers.L1L2
463,0.34791312,0.017099685591083248,125,PReLU,192,0.001,True,False,keras.regularizers.L1L2
464,0.4249974,0.030370681401238876,151,ELU,74,0.001,False,True,keras.regularizers.L1L2
465,0.37524152,0.013850844260376928,119,ReLU,415-178-131,0.001,True,False,keras.regularizers.L1L2
466,0.38090146,0.048281044868846226,35,LeakyReLU,127-285-135,0.001,True,False,keras.regularizers.L1L2
467,0.4334017,0.0016595459563832793,99,ReLU,351-108,0.001,False,True,None
468,0.38346928,0.027016914101855628,33,selu,39-472-293,0.001,True,False,None
469,0.38513792,0.02570935355923077,183,PReLU,200-148,0.001,False,True,keras.regularizers.L1L2
470,0.3747601,0.04320320453465376,29,PReLU,83-413,0.001,True,False,keras.regularizers.L1L2
471,0.22051483,0.022177656675715376,10,ReLU,77-392-50,0.001,False,True,None
472,0.22051483,0.040148615591381616,19,PReLU,313-136-488,0.001,False,True,keras.regularizers.L1L2
473,0.33036423,0.047989214260387124,47,ELU,27,0.001,False,True,None
474,0.3728439,0.023181939912343047,238,ELU,299-217,0.001,True,False,None
