idx,acc,lr,batch_size,hl_acts,hl_sizes,decay,bNorm,dropout,reg
550,0.36921638,0.007719012483963456,97,ReLU,103-86-350,0.007635245799085869,True,False,keras.regularizers.L1L2
551,0.2687302,0.04551171064727081,167,selu,49-141,0.0036108214979179223,False,True,None
552,0.4167067,0.0069374659182568806,47,LeakyReLU,276-60-104,0.009125187724133756,False,True,keras.regularizers.L1L2
553,0.14630786,0.03302320160613522,56,PReLU,265-107,0.002924019506009168,False,False,None
554,0.22051483,0.024381155350267338,200,selu,425-279-208,0.0037056346453260614,False,True,None
555,0.22075358,0.03512360932397091,21,ELU,40-245,0.0006532869557863719,False,True,None
556,0.3705694,0.026784210119648023,56,ReLU,227-405-479,0.006721700057154742,True,False,keras.regularizers.L1L2
557,0.4293619,0.014065358719998429,229,PReLU,120,0.007884481735042932,False,True,None
558,0.4201392,0.012820593073899844,29,PReLU,381-282,0.0034992388399141773,False,True,None
559,0.35480285,0.04975843946364522,124,selu,400-217-207,0.009744803678962813,True,False,keras.regularizers.L1L2
560,0.3737226,0.008152459316906408,208,selu,129,0.0031831992433667146,True,False,None
561,0.23935418,0.02907938762440312,190,ELU,92-260-143,0.00266598355482679,False,True,None
562,0.39682817,0.02800940332018191,42,ReLU,377-404-361,0.006712724438911813,False,False,keras.regularizers.L1L2
