idx,acc,lr,batch_size,hl_acts,hl_sizes,decay,bNorm,dropout,reg
0,0.31412572,0.1915194503788923,246,LeakyReLU,135,0.001,True,False,keras.regularizers.L1L2
1,0.2206581,0.6221087710398319,84,PReLU,441-482,0.001,False,True,keras.regularizers.L1L2
2,0.16559923,0.4377277390071145,193,ReLU,415,0.001,True,False,keras.regularizers.L1L2
3,0.19912241,0.7853585837137692,45,ELU,94-390,0.001,False,True,keras.regularizers.L1L2
4,0.22051483,0.7799758081188035,224,ReLU,351-187,0.001,False,True,None
5,0.22178183,0.2725926052826416,52,LeakyReLU,403-279-126,0.001,True,False,keras.regularizers.L1L2
6,0.19170964,0.2764642551430967,39,LeakyReLU,93-483,0.001,True,False,None
7,0.10282299,0.8018721775350193,93,LeakyReLU,273,0.001,True,False,None
8,0.22051483,0.9581393536837052,79,ReLU,182,0.001,False,True,None
9,0.22051483,0.8759326347420947,77,ELU,329,0.001,False,True,None
10,0.20844406,0.35781726995786667,48,ELU,187-492-486,0.001,True,False,None
11,0.23071554,0.5009951255234587,189,LeakyReLU,207-384,0.001,False,True,keras.regularizers.L1L2
12,0.22261587,0.6834629351721363,144,LeakyReLU,331-440,0.001,False,True,keras.regularizers.L1L2
13,0.22075358,0.7127020269829002,130,ELU,235-63,0.001,True,False,keras.regularizers.L1L2
14,0.22081731,0.37025075479039493,134,LeakyReLU,99-445,0.001,False,True,keras.regularizers.L1L2
15,0.14636834,0.5611961860656249,66,PReLU,234-491-265,0.001,True,False,None
16,0.22051483,0.5030831653078097,150,ELU,219-217-309,0.001,False,True,keras.regularizers.L1L2
17,0.34134066,0.013768449590682241,116,ELU,436,0.001,False,True,None
18,0.19978787,0.772826621612374,196,ELU,230,0.001,False,True,keras.regularizers.L1L2
19,0.22051483,0.8826411906361166,60,ReLU,54-359-330,0.001,False,True,keras.regularizers.L1L2
20,0.17384751,0.3648859839013723,206,LeakyReLU,441,0.001,True,False,keras.regularizers.L1L2
21,0.22754419,0.6153961784334937,233,LeakyReLU,418-310-274,0.001,True,False,None
22,0.36897063,0.07538124164297655,172,PReLU,81-341,0.001,True,False,None
23,0.22113559,0.3688240060019745,151,LeakyReLU,50-272,0.001,False,True,keras.regularizers.L1L2
24,0.22647181,0.9331401019825216,88,LeakyReLU,28-100,0.001,True,False,None
25,0.17653419,0.6513781432265774,102,ReLU,382,0.001,True,False,keras.regularizers.L1L2
26,0.22160377,0.3972025777261542,139,ELU,185-34,0.001,False,True,keras.regularizers.L1L2
27,0.22051483,0.7887301429407455,59,PReLU,379-247,0.001,True,False,keras.regularizers.L1L2
28,0.23621562,0.31683612216887125,194,ELU,482,0.001,True,False,keras.regularizers.L1L2
29,0.10787115,0.5680986526260692,208,LeakyReLU,174-38-195,0.001,False,False,None
30,0.17271616,0.8691273895612258,113,PReLU,418-60,0.001,False,True,keras.regularizers.L1L2
31,0.19028848,0.43617342389567937,136,ReLU,317-389-497,0.001,False,True,None
32,0.22089684,0.8021476420801591,100,LeakyReLU,382-485,0.001,False,True,keras.regularizers.L1L2
33,0.22051483,0.14376682451456457,74,PReLU,312-186-72,0.001,False,True,keras.regularizers.L1L2
34,0.068870455,0.7042609711183354,212,PReLU,324,0.001,False,True,None
35,0.20513904,0.7045813081895725,170,ReLU,294,0.001,False,True,None
36,0.3007316,0.21879210567408858,215,LeakyReLU,302-37-379,0.001,True,False,None
37,0.16223228,0.924867628615565,71,ELU,257,0.001,True,False,keras.regularizers.L1L2
38,0.22051483,0.44214075540417663,256,LeakyReLU,225-334-491,0.001,False,True,keras.regularizers.L1L2
39,0.18128006,0.9093159589724725,75,ELU,192-177,0.001,True,False,None
40,0.26935893,0.0598092227798519,67,ReLU,94,0.001,False,True,None
41,0.22056258,0.18428708381381365,87,LeakyReLU,249,0.001,False,True,keras.regularizers.L1L2
42,0.369596,0.04735527880151513,86,PReLU,141-182,0.001,True,False,keras.regularizers.L1L2
43,0.09552477,0.6748809435823302,116,LeakyReLU,170,0.001,True,False,keras.regularizers.L1L2
44,0.22056258,0.5946247799344488,246,ELU,183-167,0.001,False,True,keras.regularizers.L1L2
45,0.22204286,0.5333101629987506,82,PReLU,484-35-398,0.001,True,False,None
46,0.37668264,0.04332406269480349,183,PReLU,94,0.001,False,True,None
47,0.20766982,0.5614330800633979,229,LeakyReLU,80-200-409,0.001,False,False,None
48,0.32804298,0.329668445620915,245,ReLU,123,0.001,True,False,None
49,0.20193954,0.5029668331126184,53,ELU,339-428-314,0.001,True,False,None
50,0.36682543,0.11189431757440382,230,PReLU,317-193,0.001,True,False,keras.regularizers.L1L2
51,0.22051483,0.6071937062184846,71,ELU,410-352-79,0.001,False,True,keras.regularizers.L1L2
52,0.22051483,0.5659446430505314,50,PReLU,304-161,0.001,True,False,keras.regularizers.L1L2
53,0.383245,0.00676406199000279,241,PReLU,25,0.001,True,False,keras.regularizers.L1L2
54,0.18890372,0.617441708804297,70,ReLU,476-278-404,0.001,True,False,keras.regularizers.L1L2
55,0.17653419,0.9121228864331543,140,ReLU,452,0.001,False,True,None
