idx,acc,lr,batch_size,hl_acts,hl_sizes,decay,bNorm,dropout,reg
0,0.3867352,0.04947657933273975,254,PReLU,292,0.001,True,False,None
1,0.17895404,0.03827381851974752,167,ELU,230-37,0.001,False,True,None
2,0.22051483,0.03185511768267493,71,ReLU,372-243-466,0.001,False,True,None
3,0.34533307,0.034104943434086536,227,PReLU,355-67,0.001,True,False,keras.regularizers.L1L2
4,0.22051483,0.04876706984400823,98,LeakyReLU,477-492-209,0.001,False,True,None
5,0.18791644,0.03492946430481878,196,LeakyReLU,275,0.001,False,True,None
6,0.37616506,0.012289053810081291,166,LeakyReLU,45,0.001,True,False,None
7,0.13771269,0.015972994757780048,208,ELU,414-268-485,0.001,False,True,None
8,0.36060095,0.03651590175689776,34,ReLU,109-419-473,0.001,True,False,keras.regularizers.L1L2
9,0.3744627,0.04165736953655924,27,PReLU,467-163,0.001,True,False,keras.regularizers.L1L2
10,0.22051483,0.04207847587954373,230,PReLU,317-247-408,0.001,False,True,None
11,0.4241377,0.009936773630304003,64,LeakyReLU,439,0.001,False,True,None
12,0.3999738,0.006402431546309151,158,ELU,435-452,0.001,True,False,None
13,0.33353,0.035731875894440455,170,ReLU,413,0.001,False,True,keras.regularizers.L1L2
14,0.37813053,0.045037279920567996,25,selu,253-170-294,0.001,True,False,None
15,0.3893801,0.03767169104677888,116,selu,460-394,0.001,True,False,keras.regularizers.L1L2
16,0.19912241,0.03765041808735008,243,ELU,333-411,0.001,False,False,None
17,0.3634035,0.022879018315028032,187,ELU,442-147,0.001,True,False,None
18,0.35885373,0.03502941810842671,200,PReLU,365-227,0.001,True,False,keras.regularizers.L1L2
19,0.22051483,0.04209462901083544,150,ELU,158-296,0.001,False,True,None
20,0.400263,0.009217703769548464,132,ELU,158-201-283,0.001,False,False,keras.regularizers.L1L2
21,0.31911987,0.01773160793967094,25,ReLU,380-204,0.001,False,True,keras.regularizers.L1L2
22,0.38496965,0.033822657883992295,146,PReLU,272,0.001,True,False,None
23,0.4242675,0.004454765670984062,169,selu,220,0.001,False,True,keras.regularizers.L1L2
24,0.41947782,0.026810761402737873,175,selu,59,0.001,False,True,None
